54,cn,3,"","Maintenance Services",#333333,"","","超级管理员","本站","","2023-05-30 12:50:38","","","&lt;p&gt;We are willing to work with you to help you maintain the safe and reliable operation of the machines, according to your specific needs, we will offer a customized maintenance program to ensure the value of equipment throughout the life cycle. We work on how to make your production meet the growing market demand and adapt to changing consumption. Also ensure the sustainability and efficiency of production.&lt;/p&gt;","","","","We are willing to work with you to help you maintain the safe and reliable operation of the machines, according to your specific needs, we will offer a customized maintenance program to ensure the value of equipment throughout the life cycle. We work on how to make your production meet the growing m",255,1,0,0,0,0,0,0,admin,admin,"2023-05-30 12:50:50","2023-05-30 12:50:50",4,0,"",""
55,cn,3,"","Managment &amp; Control",#333333,"","","超级管理员","本站","","2023-05-30 12:50:51","","","&lt;p&gt;Our team is composed of experienced staff, whose high experiences in this field; with all customers’ suggestions, discuss the improvement of design. We control the quality not only check every single piece of spare part but also simulate machines’ actual working to check during our installation, ensure our machines’ best precision. We keep developmental innovation and research on precision, efficiency, and safety.&lt;/p&gt;","","","","Our team is composed of experienced staff, whose high experiences in this field; with all customers’ suggestions, discuss the improvement of design. We control the quality not only check every single piece of spare part but also simulate machines’ actual working to check during our installation, e",255,1,0,0,0,0,0,0,admin,admin,"2023-05-30 12:51:09","2023-05-30 12:51:09",4,0,"",""
56,cn,3,"","One-Stop Services",#333333,"","","超级管理员","本站","","2023-05-30 12:51:11","","","&lt;p&gt;Starting from drawing the project plan &lt;strong&gt;→&lt;/strong&gt; to starting the manufacturing of machines &lt;strong&gt;→&lt;/strong&gt; and then testing and operating the line with an integrated system &lt;strong&gt;→&lt;/strong&gt; then shipment to the project destination &lt;strong&gt;→&lt;/strong&gt; to training and guidance &lt;strong&gt;→&lt;/strong&gt; and all after-sales services.&lt;/p&gt;","","","","Starting from drawing the project plan → to starting the manufacturing of machines → and then testing and operating the line with an integrated system → then shipment to the project destination → to training and guidance → and all after-sales services.",255,1,0,0,0,0,0,0,admin,admin,"2023-05-30 12:51:26","2023-05-30 12:51:26",4,0,"",""
57,cn,3,"","Design Services",#333333,"","","超级管理员","本站","","2023-05-30 12:51:27","","","&lt;p&gt;We design your whole project layout. integrates five process steps – preform feeding, blowing, labelling, filling and cap feeding – into a single system, utilising integrated equipment intelligence to provide continuous production optimisation and performance enhancement.&lt;/p&gt;","","","","We design your whole project layout. integrates five process steps – preform feeding, blowing, labelling, filling and cap feeding – into a single system, utilising integrated equipment intelligence to provide continuous production optimisation and performance enhancement.",255,1,0,0,0,0,0,0,admin,admin,"2023-05-30 12:54:32","2023-05-30 12:54:32",4,0,"",""
58,cn,3,"","Spare Parts Request",#333333,"If you would like to request a quote for a spare parts, Please contact us:","","超级管理员","本站","","2023-05-30 12:54:33","","","&lt;p&gt;At ISBEST Machine we want your investment to maintain its quality performance no matter when it was built. Downtime leads to lost revenue and that is why we are dedicated to getting you the parts and or services you need to keep your equipment in tip-top shape.&lt;br/&gt;&lt;br/&gt;&lt;/p&gt;","","","","At Servolines we want your investment to maintain its quality performance no matter when it was built. Downtime leads to lost revenue and that is why we are dedicated to getting you the parts and or services you need to keep your equipment in tip-top shape.",255,1,0,0,0,0,0,0,admin,admin,"2023-05-30 12:58:53"," 2023-07-17 11:47:48",4,0,"",""
59,cn,3,"","Field Service",#333333,"","","超级管理员","本站","","2023-05-30 12:58:54","","","&lt;p&gt;ISBEST Machine technicians are available for on-site service, training and support. Technical support is also available through our customer service representatives, who can answer machine-specific questions and provide preventative maintenance tips and troubleshooting assistance.&lt;/p&gt;","","","","Servolines technicians are available for on-site service, training and support. Technical support is also available through our customer service representatives, who can answer machine-specific questions and provide preventative maintenance tips and troubleshooting assistance.",255,1,0,0,0,0,0,0,admin,admin,"2023-05-30 12:59:47"," 2023-07-17 13:33:21",4,0,"",""
60,cn,3,"","A Good Partner",#333333,"","","超级管理员","本站","","2023-05-30 12:59:48","","","&lt;p&gt;A good partner knows your wishes and requirements exactly, and he thinks along with you on a day-to-day basis and accompanies you even in challenging situations. Isbestmachine services meet all these challenges. Isbestmachine is that partner you can rely on.&lt;/p&gt;","","","","A good partner knows your wishes and requirements exactly, and he thinks along with you on a day-to-day basis and accompanies you even in challenging situations. Servolines services meet all these challenges. Servolines is that partner you can rely on.",255,1,0,0,0,0,0,0,admin,admin,"2023-05-30 13:01:09"," 2023-07-17 07:58:49",4,0,"",""
61,cn,3,"","Achieving Best Performance With ISBEST machine Services",#333333,"","","超级管理员","本站","","2023-05-30 13:01:10","","","","","","","",255,1,0,0,0,0,0,0,admin,admin,"2023-05-30 13:01:33"," 2023-07-17 11:29:14",4,0,"",""
62,cn,3,"",Warranty,#333333,Time,"","超级管理员","本站","","2023-05-30 13:06:23",/wp-content/uploads/elementor/thumbs/icones22000013-puvydifzxlk0pujmt2tlm2vbu2g7b8w7gyxmz6eh4s.webp,"","&lt;p style=&quot;text-align: left;&quot;&gt;As warranty time 12 months Note: The warranty does not cover damages or malfunctions due to misuse or improper storage.&lt;br/&gt;&lt;/p&gt;&lt;p&gt;&lt;br/&gt;&lt;/p&gt;","","","","as warranty time12 monthsNote: The warranty does not cover damages or malfunctions due to misuse or improper storage.",255,1,0,0,0,0,0,0,admin,admin,"2023-05-30 13:08:06"," 2023-07-17 13:22:21",4,0,"",""
63,cn,3,"",Installation,#333333,Service,"","超级管理员","本站","","2023-05-30 13:10:37",/wp-content/uploads/elementor/thumbs/icones22000012-puvy8mo6jyqziwpwbr28ipiytd3b2fmusmukna1bmo.webp,"","&lt;p&gt;Installation engineers have rich experience overseas ensures the smooth implementation of the project and can communicate fluently in English. Training support on-site to ensure customer workers know operation and maintenance.&lt;/p&gt;","","","","Installation engineers have rich experience overseas ensures the smooth implementation of the project and can communicate fluently in English. Training support on-site to ensure customer workers know operation and maintenance.",255,1,0,0,0,0,0,0,admin,admin,"2023-05-30 13:11:22","2023-05-30 13:11:22",4,0,"",""
64,cn,3,"",High,#333333,Configuration,"","超级管理员","本站","","2023-05-30 13:11:23",/wp-content/uploads/elementor/thumbs/icones22000011-puvxzp7dmmix89ougw3ttynbnl3rxy6nkfqiin9ynm.webp,"","&lt;p&gt;International universal parts. 99% of electrical components using international universal parts, to facilitate customers&amp;#39; maintenance.&lt;/p&gt;","","","","International universal parts. 99% of electrical components using international universal parts, to facilitate customers ‘maintenance.",255,1,0,0,0,0,0,0,admin,admin,"2023-05-30 13:12:28"," 2023-07-17 13:17:23",4,0,"",""
65,cn,3,"",After-Sales,#333333,Service,"","超级管理员","本站","","2023-05-30 13:12:29",/wp-content/uploads/elementor/thumbs/LogoMakr-1teNdo-puvwryrpn4nn1f7suhjqbhy8n6nysxk97z07o64e5k.webp,"","&lt;p&gt;7×24 hours hotline service, quick response to ensure solving problems in the shortest time. Our salesmen and engineers will pay annual visits to our customers for regular checking and offering maintenance suggestions, to make their beverage lines keep running perfectly.&lt;/p&gt;","","","","7×24 hours hotline service, quick response to ensure solving problems in the shortest time. Our salesmen and engineers will pay annual visits to our customers for regular checking and offering maintenance suggestions, to make their beverage lines keep running perfectly.",255,1,0,0,0,0,0,0,admin,admin,"2023-05-30 13:13:36","2023-05-30 13:13:36",4,0,"",""
66,cn,3,"",Professional,#333333,Technical,"","超级管理员","本站","","2023-05-30 13:13:37",/wp-content/uploads/elementor/thumbs/icones2200009-puvwku5rtcwczvkjgwmkwspegzsrfk9j8ownnmovgo.webp,"","&lt;p&gt;Service and Spare Parts departments are rapid and efficient as we own professional technical personnel.&lt;br/&gt;• Whole workshop design.&lt;br/&gt;• Bottle design services.&lt;br/&gt;• Label design services.&lt;/p&gt;","","","","Service and Spare Parts departments are rapid and efficient as we own professional technical personnel.• Whole workshop design.• Bottle design services.• Label design services.",255,1,0,0,0,0,0,0,admin,admin,"2023-05-30 13:14:31","2023-05-30 13:14:31",4,0,"",""
67,cn,3,"",Customized,#333333,Turn-key,"","超级管理员","本站","","2023-05-30 13:14:32",/wp-content/uploads/elementor/thumbs/icones2200008-puvw17b4xk55cz0c44v9gurxovzzwl6xjoescpep8c.webp,"","&lt;p&gt;Evaluate based on product characteristics, and marketing plan. Analyse and design the technical parameter of your engineering project. Confirm project implement proposal according to discussion and drawing of your layout.&lt;/p&gt;","","","","Evaluate based on product characteristics, and marketing plan. Analyse and design the technical parameter of your engineering project. Confirm project implement proposal according to discussion and drawing of your layout.",255,1,0,0,0,0,0,0,admin,admin,"2023-05-30 13:15:47"," 2023-05-30 13:16:58",4,0,"",""
77,cn,5,"","Water Production Line 2000BPH",#333333,"","","超级管理员","本站","","2023-05-30 13:49:15",/static/upload/image/20230714/1689326125155428.jpg,"","&lt;table&gt;&lt;tbody&gt;&lt;tr class=&quot;firstRow&quot;&gt;&lt;td width=&quot;1035&quot; valign=&quot;top&quot;&gt;&lt;p style=&quot;margin-top: 5px; margin-bottom: 1em;&quot;&gt;&lt;a href=&quot;https://youtu.be/sLTrRl1agSI&quot; target=&quot;_blank&quot; title=&quot;water bottling line 2000bph&quot;&gt;&lt;img src=&quot;/static/upload/image/20230912/1694510673501448.jpg&quot; title=&quot;1694510673501448.jpg&quot; alt=&quot;1694510670101779.jpg&quot;/&gt;&lt;/a&gt;&lt;/p&gt;&lt;p style=&quot;margin-top: 5px; margin-bottom: 1em;&quot;&gt;The water production line is designed for 500ml bottles with the production capacity of 2000BPH.&lt;/p&gt;&lt;/td&gt;&lt;/tr&gt;&lt;/tbody&gt;&lt;/table&gt;&lt;p&gt;&lt;a href=&quot;https://youtu.be/sLTrRl1agSI&quot; target=&quot;_blank&quot; title=&quot;water bottling line 2000bph&quot;&gt;&lt;/a&gt;&lt;/p&gt;","","","","Water Production Line 2000BPHThe water production line is designed for 500ml bottles with the production capacity of 2000BPH.",255,1,0,0,0,10,0,0,admin,admin,"2023-05-30 13:49:46"," 2023-09-12 17:24:54",4,0,"",""
78,cn,2,"","ISBEST options",#333333,"","","超级管理员","本站","","2023-05-29 08:54:11",/wp-content/uploads/elementor/thumbs/icones2200005-psrj8vdalp5q5jf4o1z7mm2g1exax9nh9mabliwd0o.webp,"","","","","","",255,1,0,1,0,27,0,0,admin,admin,"2023-05-29 08:54:11"," 2023-05-31 09:59:45",4,0,"",""
79,cn,2,"","ISBEST options",#333333,"","","超级管理员","本站","","2023-05-29 08:54:11",/wp-content/uploads/elementor/thumbs/icones2200006-psrjb70xhyc8uu1m3k50aiygwpgyybvl94cjb5gbmw.webp,"","","","","","",255,1,0,1,0,27,0,0,admin,admin,"2023-05-29 08:54:11"," 2023-05-31 09:59:22",4,0,"",""
80,cn,2,"","ISBEST philosophy",#333333,"","","超级管理员","本站","","2023-05-30 14:43:08","","","&lt;p&gt;The core of the enterprise management philosophy corporate culture is the purpose of enterprise management behavior. Without a purpose running through the whole process of enterprise management, we cannot build our own brand and build our core competitiveness.&amp;nbsp;&lt;/p&gt;&lt;p&gt;&amp;nbsp; &amp;nbsp; Enterprise culture is the theme of shaping the eternal values of enterprises and the fundamental guiding ideology of the whole process of business operation of enterprises.&lt;/p&gt;","","","","The core of the enterprise management philosophy corporate culture is the purpose of enterprise management behavior. Without a purpose running through the whole process of enterprise management, we cannot build our own brand and build our core competitiveness. Enterprise culture is the theme of shap",255,1,0,0,0,0,0,0,admin,admin,"2023-05-30 14:44:11"," 2023-07-17 11:27:29",4,0,"",""
81,cn,2,"","The vision we have created for our story",#333333,"","","超级管理员","本站","","2023-05-30 14:49:02","","","&lt;p&gt;Over Years, We followed the mission of customer &amp;amp; service come first and provided professional consultation and high-quality after-sale services. Over the past 10 years, we have moved from the domestic market to the international market, with customers in the South Asia, Africa, Middle East, and other countries.&amp;nbsp;&lt;/p&gt;&lt;p&gt;&amp;nbsp; &amp;nbsp;In the future, we will continue to maintain our original intention and forge ahead. We will always keep researching and innovating in the fastest-growing market and make sure we and our customers are the leaders in our industry.&lt;/p&gt;","","","","Over Years, We followed the mission of customer &amp;amp; service come first and provided professional consultation and high-quality after-sale services. Over the past 10 years, we have moved from the domestic market to the international market, with customers in the Middle East, Africa, Japan, Latin Am",255,1,0,0,0,0,0,0,admin,admin,"2023-05-30 14:50:14"," 2023-07-17 11:24:02",4,0,"",""
82,cn,2,"","Who we are",#333333,"","","超级管理员","本站","","2023-05-30 14:50:25","","","&lt;p&gt;&lt;span style=&quot;color: rgb(39, 38, 38); font-family: Arial, Helvetica, sans-serif, Arial, Helvetica, sans-serif; font-size: 16px; text-align: justify; background-color: rgb(255, 255, 255);&quot;&gt;We are a professional supplier of beverage packaging solutions. ISBEST has rich experience in the field of PET plastic packaging, which making us not only become the machine expert also have professional skills in beverage production areas.&amp;nbsp;&lt;/span&gt;&lt;/p&gt;&lt;p&gt;&lt;span style=&quot;color: rgb(39, 38, 38); font-family: Arial, Helvetica, sans-serif, Arial, Helvetica, sans-serif; font-size: 16px; text-align: justify; background-color: rgb(255, 255, 255);&quot;&gt;&amp;nbsp; &amp;nbsp; We deal with the best manufacturers in China that are specialized in each production unit, according to our experiences we provide our customers with the best turnkey solutions for their projects.&amp;nbsp;&lt;/span&gt;&lt;span class=&quot;s1&quot; style=&quot;box-sizing: border-box; color: rgb(39, 38, 38); font-family: Arial, Helvetica, sans-serif, Arial, Helvetica, sans-serif; font-size: 16px; text-align: justify; background-color: rgb(255, 255, 255);&quot;&gt;We are a leading enterprise in research and production of beverage filling and packing machines. &amp;nbsp;&lt;/span&gt;&lt;/p&gt;&lt;p&gt;&lt;span class=&quot;s1&quot; style=&quot;box-sizing: border-box; color: rgb(39, 38, 38); font-family: Arial, Helvetica, sans-serif, Arial, Helvetica, sans-serif; font-size: 16px; text-align: justify; background-color: rgb(255, 255, 255);&quot;&gt;&amp;nbsp; &amp;nbsp; We supply turnkey project according to customers request, including workshop design, machine layout design, water, gas, electic cable layout design, label and bottle design.&lt;/span&gt;&lt;/p&gt;","","","","We are a professional company of Water &amp;amp; beverage packaging solutions. Servolines has rich experience in the field of PET plastic packaging making us not only become the industry expert but also have professional skills in many areas. We deal with the best manufacturers in C",255,1,0,0,0,3,0,0,admin,admin,"2023-05-30 14:51:37"," 2023-07-17 11:16:37",4,0,"",""
83,cn,2,"","Business Spirit",#333333,"","","超级管理员","本站","","2023-05-30 14:51:38",/wp-content/uploads/elementor/thumbs/icones2200004-psno6ehl79s3l8jo4qac1bx9s9tsru6wy9ebktukg0.webp,"","&lt;p style=&quot;text-align: center;&quot;&gt;&lt;font color=&quot;#ffffff&quot;&gt;Win-Win&lt;/font&gt;&lt;/p&gt;","","","","Customer first, Service first.Talent people-oriented, focus on training.",255,1,1,0,0,0,0,0,admin,admin,"2023-05-30 14:53:26"," 2023-07-17 10:42:57",4,0,"",""
84,cn,2,"","Enterprise Culture",#333333,"","","超级管理员","本站","","2023-05-30 14:53:28",/wp-content/uploads/elementor/thumbs/icones2200003-psno6djs8ai3yg270zdyipc5gj9no4cjaycc71ba3s.webp,"","&lt;p style=&quot;text-align: center;&quot;&gt;&lt;span style=&quot;color: rgb(255, 255, 255);&quot;&gt;Staff Happy We Happy&lt;/span&gt;&lt;/p&gt;","","","","Staff as the core, management as the basis, customers as the center, excellence as the goal.",255,1,1,0,0,0,0,0,admin,admin,"2023-05-30 14:53:45"," 2023-07-17 10:37:40",4,0,"",""
85,cn,2,"","Our Mission",#333333,"","","超级管理员","本站","","2023-05-30 14:53:46",/wp-content/uploads/elementor/thumbs/icones2200002-psno0yz6xl3r75wtl5a6okfqhrwoerw3k7aturbrs6.webp,"","&lt;p style=&quot;text-align: center;&quot;&gt;&lt;span style=&quot;color: rgb(255, 255, 255);&quot;&gt;Help Eevery Customers Make Money&lt;/span&gt;&lt;/p&gt;","","","","High quality, civilization, efficiency, low consumption. Control the quality of our equipment by developing.",255,1,1,0,0,1,0,0,admin,admin,"2023-05-30 14:54:08"," 2023-07-17 10:34:07",4,0,"",""
86,cn,2,"","Business Idea",#333333,"","","超级管理员","本站","","2023-05-30 14:54:11",/wp-content/uploads/elementor/thumbs/icones2200001-psnnrtzohklebn6oy72rfvgekwy7kpm1myyvvwvkdk.webp,"","&lt;p style=&quot;text-align: center;&quot;&gt;&lt;span style=&quot;color: rgb(255, 255, 255); font-family: Roboto, sans-serif; font-size: 16px;&quot;&gt;Market Drive All&lt;/span&gt;&lt;br/&gt;&lt;/p&gt;","","","","Market determines future, quality determines survival, service determines image and rise.",255,1,1,0,0,1,0,0,admin,admin,"2023-05-30 14:54:40"," 2023-07-17 10:30:33",4,0,"",""
87,cn,27,"","A2Z One Place",#333333,"","","超级管理员","本站","","2023-05-30 15:11:07",/wp-content/uploads/2021/12/Home0063-150x150.webp,"","&lt;p style=&quot;text-align: center;&quot;&gt;All equipment you need in one place, from injection machines up to packing machines&lt;/p&gt;","","","","All equipment you need in one place, from injection machines up to packing machines",255,1,0,0,0,0,0,0,admin,admin,"2023-05-30 15:11:34","2023-05-30 15:11:34",4,0,"",""
88,cn,27,"","We Care",#333333,"","","超级管理员","本站","","2023-05-30 15:11:36",/wp-content/uploads/2021/12/Home0062-150x150.webp,"","&lt;p style=&quot;text-align: center;&quot;&gt;We provide you long-time technology supports and aftersale services.&lt;/p&gt;&lt;p&gt;	&lt;/p&gt;","","","","We provide you long-time technology supports and aftersale services.",255,1,0,0,0,0,0,0,admin,admin,"2023-05-30 15:11:53","2023-05-30 15:11:53",4,0,"",""
89,cn,27,"","Time Saving",#333333,"","","超级管理员","本站","","2023-05-30 15:11:54",/wp-content/uploads/2021/12/Home0061-150x150.webp,"","&lt;p style=&quot;text-align: center;&quot;&gt;Our professional team will provide you the best turnkey solution for your project&lt;/p&gt;","","","","Our professional team will provide you the best turnkey solution for your project",255,1,0,0,0,1,0,0,admin,admin,"2023-05-30 15:12:13","2023-05-30 15:12:13",4,0,"",""
90,cn,28,"","Our Partners",#333333,"","","超级管理员","本站","","2023-05-30 15:15:44",/wp-content/uploads/2021/12/Home0055-300x60.webp,"","","","","","",255,1,0,0,0,0,0,0,admin,admin,"2023-05-30 15:15:59","2023-05-30 15:15:59",4,0,"",""
91,cn,28,"","Our Partners",#333333,"","","超级管理员","本站","","2023-05-30 15:15:44",/wp-content/uploads/2021/12/Home0054-300x60.webp,"","","","","","",255,1,0,0,0,0,0,0,admin,admin,"2023-05-30 15:15:59"," 2023-05-30 15:16:54",4,0,"",""
92,cn,28,"","Our Partners",#333333,"","","超级管理员","本站","","2023-05-30 15:15:44",/wp-content/uploads/2021/12/Home0053-300x60.webp,"","","","","","",255,1,0,0,0,0,0,0,admin,admin,"2023-05-30 15:15:59"," 2023-05-30 15:17:04",4,0,"",""
93,cn,28,"","Our Partners",#333333,"","","超级管理员","本站","","2023-05-30 15:15:44",/wp-content/uploads/2021/12/Home0052-300x60.webp,"","","","","","",255,1,0,0,0,0,0,0,admin,admin,"2023-05-30 15:15:59"," 2023-05-30 15:17:16",4,0,"",""
94,cn,28,"","Our Partners",#333333,"","","超级管理员","本站","","2023-05-30 15:15:44",/wp-content/uploads/2021/12/Home0048-300x60.webp,"","","","","","",255,1,0,0,0,0,0,0,admin,admin,"2023-05-30 15:15:59"," 2023-05-30 15:17:28",4,0,"",""
95,cn,28,"","Our Partners",#333333,"","","超级管理员","本站","","2023-05-30 15:15:44",/wp-content/uploads/2021/12/Home0046-300x60.webp,"","","","","","",255,1,0,0,0,0,0,0,admin,admin,"2023-05-30 15:15:59"," 2023-05-30 15:17:39",4,0,"",""
96,cn,28,"","Our Partners",#333333,"","","超级管理员","本站","","2023-05-30 15:15:44",/wp-content/uploads/2021/12/Home0044-300x60.webp,"","","","","","",255,1,0,0,0,0,0,0,admin,admin,"2023-05-30 15:15:59"," 2023-05-30 15:17:50",4,0,"",""
97,cn,28,"","Our Partners",#333333,"","","超级管理员","本站","","2023-05-30 15:15:44",/wp-content/uploads/2021/12/Home0043-300x60.webp,"","","","","","",255,1,0,0,0,0,0,0,admin,admin,"2023-05-30 15:15:59"," 2023-05-30 15:18:02",4,0,"",""
98,cn,28,"","Our Partners",#333333,"","","超级管理员","本站","","2023-05-30 15:15:44",/wp-content/uploads/2021/12/Home0041-300x60.webp,"","","","","","",255,1,0,0,0,0,0,0,admin,admin,"2023-05-30 15:15:59"," 2023-05-30 15:18:43",4,0,"",""
